chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
General Navigation,4296,(For this question use annex 061-12563A)What is the radial and DME distance from BEL VOR/DME (N5439.7 W00613.8) to position N5500 W00700?,315° - 34 NM,296° - 65 NM,126° - 33 NM,222° - 48 NM,A,The true track from BEL VOR/DME to position N5500 W00700 is approximately 308°(T) over a distance of 34 NM. Applying variation yields a magnetic radial of 315°.
General Navigation,4297,(For this question use annex 061-12564A)What is the average track (°M) and distance between WTD NDB (N5211.3 W00705.0) and KER NDB (N5210.9 W00931.5)?,278° - 90 NM,090° - 91 NM,270° - 89 NM,098° - 90 NM,A,"The two beacons WTD and KER lie on approximately the same parallel (~52°11'N). The true track is 270°(T) going west, and the distance is 146.5' dlong * cos(52.2°) = 90 NM. Applying a variation of 8°W gives an average magnetic track of 278°."
General Navigation,4298,(For this question use annex 061-12565A)What is the average track (°M) and distance between CRK VOR (N51,,,,,A,"Plotting the track from Cork (CRK) VOR to the second point on the chart gives the average true course, which when corrected for variation yields the magnetic course and distance listed in option A."
General Navigation,4299,(For this question use annex 061-12566A)What is the average track (°M) and distance between CRN NDB (N5318.1 W00856.5) and WTD NDB (N5211.3 W00705.0)?,142° - 95 NM,315° - 94 NM,135° - 96 NM,322° - 95 NM,A,The true track from CRN NDB to WTD NDB is approximately 135°(T) with a distance of 95 NM. Applying the mean variation (+7°W) gives a magnetic track of 142°.
General Navigation,4300,(For this question refer to annex 061-12635A)What is the meaning of aeronautical chart symbol No. 15?,Aeronautical ground light,Visual reference point,Hazard to aerial navigation,Lighthouse,A,"According to the ICAO chart symbol legend, symbol number 15 represents an aeronautical ground light."
General Navigation,4301,(For this question refer to annex 061-12636A)What is the meaning of aeronautical chart symbol No. 16?,Lightship,Off-shore helicopter landing platform,Shipwreck showing above the surface at low tide,Off-shore lighthouse,A,"According to standard ICAO aeronautical chart symbols, symbol number 16 represents a lightship, which is a vessel acting as a lighthouse."
General Navigation,4302,(For this question refer to annex 061-12637A)Which aeronautical chart symbol indicates an aeronautical ground light?,15,16,10,14,A,Symbol 15 on standard aeronautical charts indicates the presence of an aeronautical ground light.
General Navigation,4303,(For this question refer to annex 061-12638A)Which aeronautical chart symbol indicates a lightship?,16,10,12,14,A,"Symbol 16 on the chart legend represents a lightship, which is a permanently anchored vessel acting as a marine light beacon."
General Navigation,4304,(For this question refer to annex 061-12624A)Which aeronautical chart symbol indicates an uncontrolled route?,4,5,2,3,A,"Under standard chart symbology, uncontrolled ATS routes are represented by symbol 4."
General Navigation,4305,(For this question refer to annex 061-12625A)Which aeronautical chart symbol indicates the boundary of advisory airspace?,5,2,3,4,A,The boundary of an advisory airspace (such as an advisory area or route) is designated by symbol 5 on standard charts.
General Navigation,4306,(For this question refer to annex 061-12626A)Which aeronautical chart symbol indicates a non-compulsory reporting point?,6,7,8,15,A,"On IFR charts, an open triangle (symbol 6) indicates a non-compulsory (on-request) reporting point."
General Navigation,4307,(For this question refer to annex 061-12627A)Which aeronautical chart symbol indicates a compulsory reporting point?,7,8,15,6,A,"On IFR charts, a solid-filled triangle (symbol 7) indicates a compulsory reporting point."
General Navigation,4308,(For this question refer to annex 061-12628A)Which aeronautical chart symbol indicates a Way-point?,8,15,6,7,A,"On RNAV charts, a four-pointed star (symbol 8) is used to represent an RNAV waypoint."
General Navigation,4309,(For this question refer to annex 061-12629A)Which aeronautical chart symbol indicates an unlighted obstacle?,9,10,11,12,A,"On aeronautical charts, symbol 9 (a simple single-mast symbol) represents an unlighted obstacle."
General Navigation,4310,(For this question refer to annex 061-12630A)Which aeronautical chart symbol indicates a lighted obstacle?,10,11,12,9,A,"On aeronautical charts, symbol 10 (a single-mast obstacle symbol with radiating light rays) represents a lighted obstacle."
General Navigation,4311,(For this question refer to annex 061-12631A)Which aeronautical chart symbol indicates a group of unlighted obstacles?,11,12,13,9,A,A group of unlighted obstacles is indicated on aeronautical charts by symbol 11 (multiple basic obstacle symbols close together).
General Navigation,4312,(For this question refer to annex 061-12632A)Which aeronautical chart symbol indicates a group of lighted obstacles?,12,9,10,11,A,A group of lighted obstacles is represented by symbol 12 (multiple obstacle symbols marked with light rays).
General Navigation,4313,(For this question refer to annex 061-12633A)Which aeronautical chart symbol indicates an exceptionally high unlighted obstacle?,13,14,9,11,A,An exceptionally high unlighted obstacle (height of 1000 ft AGL or more) is represented by symbol 13 (a large bold mast symbol).
General Navigation,4314,(For this question refer to annex 061-12634A)Which aeronautical chart symbol indicates an exceptionally high lighted obstacle?,14,10,12,13,A,An exceptionally high lighted obstacle (height of 1000 ft AGL or more) is indicated by symbol 14 (a large bold mast symbol with light rays).
General Navigation,4315,(For this question use annex 061-12567A)What is the average track (°M) and distance between WTD NDB (N5211.3 W00705.0) and BAL VOR (N5318.0 W00626.9)?,026° - 71 NM,018° - 153 NM,206° - 71 NM,198° - 72 NM,A,"The change in latitude between WTD and BAL is 1°06.7' (66.7 NM) north, and the change in longitude is 0°38.1' (38.1') east. The departure is 38.1 * cos(52.7°) = 23.1 NM east. The true track is arctan(23.1/66.7) = 019°(T), and the distance is sqrt(66.7^2 + 23.1^2) = 70.6 NM. Applying a variation of 7°W yields a magnetic course of 026° and distance of 71 NM."
General Navigation,4316,(For this question use annex 061-12568A)What is the average track (°M) and distance between KER NDB (N5210.9 W00931.5) and CRN NDB (N5318.1 W00856.5)?,025° - 70 NM,197° - 71 NM,205° - 71 NM,017° - 70 NM,A,"The change in latitude between KER and CRN is 1°07.2' (67.2 NM) north, and the change in longitude is 0°35' (35') east. The departure is 35 * cos(52.7°) = 21.2 NM east. The true track is arctan(21.2/67.2) = 017.5°(T), and the distance is sqrt(67.2^2 + 21.2^2) = 70.5 NM. Applying a variation of 7.5°W yields a magnetic course of 025° and distance of 70 NM."
General Navigation,4317,(For this question use annex 061-12569A)What is the average track (°M) and distance between BAL VOR (N5318.0 W00626.9) and SLG NDB (N5416.7 W00836.0)?,316° - 96 NM,262° - 86 NM,128° - 99 NM,308° - 98 NM,A,"The latitude change between BAL and SLG is 58.7 NM north, and the longitude change is 2°09.1' (129.1') west. The departure is 129.1 * cos(53.8°) = 76.2 NM west. The true course is 360° - arctan(76.2/58.7) = 308°(T), and the distance is sqrt(58.7^2 + 76.2^2) = 96.2 NM. Applying variation of 8°W gives a magnetic track of 316° and distance of 96 NM."
General Navigation,4318,(For this question use annex 061-12570A)What is the average track (°M) and distance between CRN NDB (N5318.1 W00856.5) and BEL VOR (N5439.7 W00613.8)?,057° - 126 NM,089° - 95 NM,229° - 125 NM,237° - 130 NM,A,"The latitude change between CRN and BEL is 1°21.6' (81.6 NM) north, and the longitude change is 2°42.7' (162.7') east. The departure is 162.7 * cos(54°) = 95.6 NM east. The true track is arctan(95.6/81.6) = 049.5°(T), and the distance is sqrt(81.6^2 + 95.6^2) = 125.7 NM. Applying a variation of 7.5°W gives a magnetic track of 057°."
General Navigation,4319,(For this question use annex 061-12571A)What is the average track (°T) and distance between CON VOR (N5354.8 W00849.1) and BEL VOR (N5439.7 W00613.8)?,063° - 101 NM,071° - 100 NM,113° - 97 NM,293° - 98 NM,A,"The latitude change between CON and BEL is 44.9 NM north, and the longitude change is 2°35.3' (155.3') east. The departure is 155.3 * cos(54.3°) = 90.6 NM east. The true track is arctan(90.6/44.9) = 063.6°(T), and the distance is sqrt(44.9^2 + 90.6^2) = 101.1 NM."
General Navigation,4320,(For this question use annex 061-12572A)What is the average track (°T) and distance between SLG NDB (N5416.7 W00836.0) and CFN NDB (N5502.6 W00820.4)?,011° - 47 NM,020° - 46 NM,348° - 46 NM,191° - 45 NM,A,"The latitude change between SLG and CFN is 45.9 NM north, and the longitude change is 15.6' east. The departure is 15.6 * cos(54.6°) = 9 NM east. The true track is arctan(9/45.9) = 011°(T) and the distance is sqrt(45.9^2 + 9^2) = 46.8 NM (approx 47 NM)."
General Navigation,4321,(For this question use annex 061-12573A)What is the average track (°T) and distance between WTD NDB (N5211.3 W00705.0) and FOY NDB (N5234.0 W00911.7)?,286° - 81 NM,294° - 80 NM,075° - 81 NM,277° - 83 NM,A,"The latitude change between WTD and FOY is 22.7 NM north, and the longitude change is 2°06.7' (126.7') west. The departure is 126.7 * cos(52.4°) = 77.3 NM west. The true track is 360° - arctan(77.3/22.7) = 286°(T), and the distance is sqrt(22.7^2 + 77.3^2) = 80.6 NM (approx 81 NM)."
General Navigation,4322,(For this question use annex 061-12574A)What is the average track (°T) and distance between WTD NDB (N5211.3 W00705.0) and SLG NDB (N5416.7 W00836.0)?,336° - 137 NM,344° - 139 NM,156° - 136 NM,164° - 138 NM,A,"The latitude change between WTD and SLG is 125.4 NM north, and the longitude change is 1°31' (91') west. The departure is 91 * cos(53.2°) = 54.5 NM west. The true track is 360° - arctan(54.5/125.4) = 336.5°(T), and the distance is sqrt(125.4^2 + 54.5^2) = 136.7 NM (approx 137 NM)."
General Navigation,4323,(For this question use annex 061-12575A)What is the average track (°T) and distance between SHA VOR (N5243.3 W00853.1) and CON VOR (N5354.8 W00849.1)?,002° - 72 NM,010° - 71 NM,358° - 72 NM,006° - 71 NM,A,"The latitude change between SHA and CON is 1°11.5' (71.5 NM) north, and the longitude change is 4.1' east. The departure is 4.1 * cos(53.3°) = 2.4 NM east. The true track is arctan(2.4/71.5) = 002°(T), and the distance is approximately 72 NM."
