chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
AGK,670,"During flight, the wing anti-ice system has to protect","leading edges, slats and the leading edge flaps.",the whole upper wing surface and the flaps.,slats and the leading edge flaps only.,leading edges only.,A,"The aerodynamic profile of a wing is most critically disrupted by ice accumulating on its foremost stagnation points. Therefore, thermal anti-ice systems are designed to heat only the extreme leading edges, including any deployable leading-edge devices like slats or Krueger flaps."
AGK,671,In jet aeroplanes the 'thermal anti-ice system' is primary supplied by,bleed air from the engines.,turbo compressors.,"ram air, heated via a heat exchanger.",the APU.,A,The tremendous amount of thermal energy required to continuously heat large aerodynamic surfaces in freezing conditions is efficiently sourced by bleeding off high-temperature compressed air directly from the compressor stages of the jet engines.
AGK,672,The anti-ice or de-icing system which is mostly used for the wings of modern turboprop aeroplanes is :,Pneumatic boots.,Electrical heating.,Thermal anti-icing.,Fluid de-icing.,A,"Turboprop engines generally do not produce enough excess bleed air to thermally anti-ice large wing surfaces without suffering severe performance penalties. Consequently, turboprops predominantly rely on mechanical pneumatic de-icing boots to break off ice after it forms."
AGK,673,The ice protection for propellers of modern turboprop aeroplanes works,electrically.,pneumatically.,with hot air.,with anti-icing fluid.,A,"Propeller blades are highly susceptible to ice, which severely degrades thrust and causes severe vibrations. They are protected by electrical heating elements (de-ice boots) bonded to their inner leading edges, which are powered via slip rings and brushes on the spinning propeller hub."
AGK,674,The advantages of thermal anti-icing are :1. Simple and reliable system2. Profiles maintained3. Greater efficiency than that of an electrical resistor4. Direct use of the hot air from the jet engine without substantial reduction in engine thrustThe combination of correct statements is:,"1,2","3,4","1,3","2,4",A,"Thermal anti-icing is advantageous because it is a relatively simple system with few moving parts, making it highly reliable. More importantly, because it evaporates water and prevents ice from forming entirely, the critical aerodynamic profiles of the leading edges are perfectly maintained."
AGK,675,"On modern transport aircraft, cockpit windows are protected against icing by :",Electric heating.,Vinyl coating.,Anti-icing fluid.,Rain repellent system.,A,"To ensure the flight crew has an unobstructed view, cockpit windshields are manufactured with transparent, electrically conductive films (like tin oxide) or ultra-fine wire meshes embedded within the glass layers. Passing electrical current through these elements provides continuous, uniform heating."
AGK,676,"Usually, electric heating for ice protection is used on:",Pitot tubes.,Elevator leading edges.,Slat leading edges.,Fin leading edges.,A,"Pitot tubes are critical sensors that measure ram air pressure to determine airspeed. Because their small forward-facing openings are highly vulnerable to instant ice blockage, they are protected by powerful, continuously operating internal electrical heating coils."
AGK,677,The heating facility for the windshield of an aircraft is:,Used on a continual basis as it reduces the thermal gradients which adversely affect the useful life of the components.,Harmful to the integrity of the windows in the event of a bird strike.,Only used when hot-air demisting is insufficient.,Used only at low altitudes where there is a risk of ice formation.,A,"Windshield heating is not just for anti-icing; it is used continuously from before takeoff until after landing. Maintaining the glass/acrylic laminates at a warm, stable temperature prevents fogging, keeps the material pliable to withstand bird strikes, and prevents thermal shock."
AGK,678,The correct statement about rain protection for cockpit windshields is that :,rain repellent should never be sprayed onto the windshield unless the rainfall is very heavy,wipers are sufficient under heavy rain conditions to provide adequate view through the cockpit windows.,the electric de-icing system for cockpit windows is also suitable for rain protection,the alcohol de-icing system for cockpit windows is also suitable for rain protection,A,"Chemical rain repellent fluids work by altering the surface tension of the windshield, causing heavy rain to bead up and blow away. However, if sprayed on a dry window or in light drizzle, the chemical smears and severely obscures the pilot's vision, so it must only be used in heavy rain."
AGK,679,The purpose of the baffles in an aircraft's integral fuel tank is to:,Restrict the fuel from flowing to the wing tips during abnormal manoeuvre (side slipping...).,Prevent overpressure in the tank.,Prevent the fuel from flowing in the vent lines.,Prevent mixture of the fuel and hydraulic fluid.,A,Baffles are structural partitions inside large integral wing fuel tanks. They feature one-way flapper valves or limited openings designed to minimize the dynamic sloshing (surge) of fuel and prevent it from rushing rapidly towards the wingtips or root during banking or uncoordinated flight.
