chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Principles of Flight,5454,The flight Mach number is 0.8 and the TAS is 400 kts. The speed of sound is:,500 kts,320 kts,480 kts,600 kts,A,"The speed of sound (a) is calculated from the Mach number formula: a = TAS / M. For TAS = 400 kt and M = 0.8, the speed of sound is 400 / 0.8 = 500 kt."
Principles of Flight,5455,Which statement with respect to the speed of sound is correct ?,Varies with the square root of the absolute temperature.,Increases always if the density of the air decreases.,Is independent of altitude.,Doubles if the temperature increases from 9° to 36° Centigrade.,A,The speed of sound in a gas is directly proportional to the square root of the absolute temperature in Kelvin (a = sqrt(gamma * R * T)).
Principles of Flight,5456,If the altitude is increased and the TAS remains constant in the standard troposphere the Mach Number will:,increase.,decrease.,not change.,"increase or decrease, depends of the type of aeroplane.",A,"In the standard troposphere, temperature decreases with altitude, which decreases the speed of sound. If True Airspeed (TAS) remains constant, the Mach number (M = TAS / a) must increase."
Principles of Flight,5457,The speed of sound is affected by the:,temperature of the air.,density of the air.,pressure of the air.,humidity of the air.,A,"The speed of sound in the atmosphere depends solely on the ambient air temperature, according to the equation: a = 38.94 * sqrt(T), where T is the absolute temperature in Kelvin."
Principles of Flight,5458,An aeroplane is descending at a constant Mach number from FL 350. What is the effect on true airspeed ?,It increases as temperature increases,It decreases as pressure increases,It decreases as altitude decreases,It remains constant,A,"During a descent at a constant Mach number in the troposphere, the ambient temperature increases. Since the speed of sound is proportional to the square root of temperature, both the speed of sound and the True Airspeed (TAS) must increase."
Principles of Flight,5459,To be able to predict compressibility effects you have to determine the:,Mach Number.,EAS.,TAS.,IAS.,A,"Compressibility effects (such as shock wave formation and wave drag) are physical phenomena that depend on the ratio of flow velocity to the speed of sound. Therefore, the Mach number is the parameter used to predict these effects."
Principles of Flight,5460,A normal shock wave:,can occur at different points on the aeroplane in transonic flight.,"is a discontinuity plane in an airflow, in which the temperature drops suddenly.","is a discontinuity plane in an airflow, in which the pressure drops suddenly.","is a discontinuity plane in an airflow, which is always normal to the surface.",A,"A normal shock wave is a thin discontinuity plane that can form at various points on the aircraft in transonic flight. As air passes through it, the velocity drops to subsonic, and pressure, density, and temperature all rise sharply."
Principles of Flight,5461,Which statement is correct about a normal shock wave ?,The airflow changes from supersonic to subsonic,The airflow changes direction,The airflow changes from subsonic to supersonic,The airflow expands when passing the aerofoil,A,"As airflow passes through a normal shock wave, its velocity is decelerated from supersonic to subsonic speed, while the flow direction remains perpendicular to the shock wave and does not change."
Principles of Flight,5462,Compared with an oblique shock wave at the same Mach number a normal shock wave has a,higher compression.,higher expansion.,smaller compression.,smaller expansion.,A,"A normal shock wave is perpendicular to the airflow, which causes a much greater deceleration and a higher compression (higher pressure increase) compared to an oblique shock wave at the same Mach number."
Principles of Flight,5463,Compared with an oblique shock wave at the same Mach number a normal shock wave has a,higher loss in total pressure.,higher total pressure.,higher total temperature.,lower static temperature.,A,"Because a normal shock wave causes a larger deceleration of the flow than an oblique shock wave, it generates a greater entropy increase, which results in a higher loss in total pressure."
Principles of Flight,5464,The regime of flight from the critical Mach number up to M = 1.3 is called the,transonic range.,supersonic range.,hypersonic range.,subsonic range.,A,The transonic range is the flight regime extending from the critical Mach number (where the flow becomes local sonic M = 1.0 at some point) up to M = 1.3.
Principles of Flight,5465,Mcrit is the free stream Mach Number at which:,somewhere about the airframe Mach 1 is reached locally.,Mach buffet occurs.,shockstall occurs.,the critical angle of attack is reached.,A,The critical Mach number (Mcrit) is the free-stream Mach number at which the local airflow velocity at some point on the aircraft's airframe (typically the upper wing surface) first reaches Mach 1.
Principles of Flight,5466,When the Mach number is slowly increased in straight and level flight the first shockwaves will occur:,"at the wing root segment, upperside.",on the underside of the wing.,somewhere on the fin.,somewhere on the hoizontal tail.,A,"When the Mach number is increased, the local airflow accelerates most rapidly over the area of maximum camber, which is the upper side of the wing root segment. Thus, the first shock waves form there."
Principles of Flight,5467,"The critical Mach Number of an aeroplane is the free stream Mach Number, which produces the first evidence of :",local sonic flow.,buffet.,shock wave.,supersonic flow.,A,The critical Mach number of an aeroplane is the free stream Mach number at which the local airflow velocity at some point on the airframe first reaches Mach 1.0 (local sonic flow).
Principles of Flight,5468,Air passes a normal shock wave. Which of the following statements is correct?,The temperature increases.,The pressure decreases.,The temperature decreases.,The velocity increases.,A,"As air passes through a normal shock wave, it undergoes a rapid compression. This deceleration from supersonic to subsonic speed causes a sharp increase in static pressure, density, and temperature."
