chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Human Performance & Limitation,2772,Subcutaneous pressure receptors are stimulated by:,"the pressure created on the corresponding body parts when sitting, standing or lying down",a touch on the skin indicating the true vertical,environmental stressors,the condition of the body itself,A,"Subcutaneous pressure receptors (mechanoreceptors) are stimulated by physical force and contact against the skin, such as the pressure felt on the buttocks and thighs when sitting in the cockpit seat."
Human Performance & Limitation,2773,"The kinesthetic sense does not orient an individual to his surroundings, but informs him of",the relative motion and relative position of his body parts,a touch on the skin,our surroundings,the condition in the body itself,A,"The kinesthetic (or proprioceptive) sense provides internal feedback on the relative motion, tension, and position of muscles, joints, and limbs, rather than orienting the individual to the external environment."
Human Performance & Limitation,2774,A stereotype and involuntary reaction of the organism on stimulation of receptors is called:,reflex,data processing,control system,change of stimulation level,A,"A reflex is an automatic, involuntary, and rapid stereotype reaction of the body to a specific stimulus, bypassing conscious brain processing for immediate response."
Human Performance & Limitation,2775,Vibrations can cause blurred vision. This is due to tuned resonance oscillations of the:,eyeballs,optic nerve,cristalline lens,photosensitive cells,A,"Vibrations in flight can cause blurred vision when the cockpit vibration frequency matches the natural resonant frequency of the eyeballs (typically between 10 and 20 Hz), causing them to oscillate mechanically."
Human Performance & Limitation,2776,Depth perception when objects are close (< 1 m) is achieved through,seeing with two eyes (binocular vision),good visibility only,visual memory only,"the """"blind spot"""" at the retina",A,"Depth perception at very close distances (less than 1 meter) relies primarily on binocular vision, where the brain compares the slightly different images received from the left and right eyes (retinal disparity)."
Human Performance & Limitation,2777,Adaptation is,the adjustment of the eyes to high or low levels of illumination,the change of the diameter of the pupil,the reflection of the light at the cornea,the adjustment of the crystalline lens to focus light on the retina,A,Adaptation is the physiological process by which the photoreceptors (rods and cones) and the pupil size adjust to changes in the ambient level of illumination.
Human Performance & Limitation,2778,The time required for complete adaptation is,for high levels of illumination 10 sec and for full dark adaptation 30 min,for high levels of illumination 10 minutes and for low levels of illumination 30 minutes,for day and night: 30 min,for night 10 sec and for day 30 min,A,"Light adaptation to high levels of illumination occurs very rapidly, taking about 10 seconds, whereas full dark adaptation to low levels of illumination requires approximately 30 minutes to regenerate rhodopsin."
Human Performance & Limitation,2779,The requirement of good sunglasses is to,"absorb enough visible light to eliminate glare without decreasing visual acuity, absorb UV and IR radiation and absorb all colors equally",fit to the pilots individual taste,eliminate distortion in aircraft windshields,increase the time for dark adaptation,A,"High-quality sunglasses for aviation should block harmful ultraviolet and infrared radiation, reduce glare without impairing visual acuity, and absorb all colors of the visible spectrum equally to avoid color distortion."
Human Performance & Limitation,2780,Why does a deficiency in vitamin A cause night-blindness?,Vitamin A is essential to the regeneration of visual purple,Accomodation is destroyed,Vitamin A deficiency interrupts the oxygen supply to the photosensitive cells,The transfer of light stimulus from the rods to a nerve impulse depends on vitamin A,A,"Vitamin A is a chemical precursor required for the synthesis and regeneration of rhodopsin (visual purple), the light-sensitive pigment in rod cells that is essential for night vision."
Human Performance & Limitation,2781,Scanning at night should be performed by:,slight eye movements to the side of the object,scanning with one eye open,concentrated fixation on an object (image must fall on the fovea centralis),avoiding food containing Vitamin A,A,"To detect objects at night, a pilot should scan by looking slightly off-center (15 to 20 degrees to the side of the object) to project the image onto the rod-rich peripheral areas of the retina, avoiding the central fovea."
Human Performance & Limitation,2782,Flickering light when reflected from spinning rotor blades,"can cause spatial disorientation and/or nausea, when looked at for a longer period of time",can be neglected,can be avoided when the strobe-lights are switched on,"should be avoided, because it may destroy the optical nerve",A,"Flickering light reflected from spinning rotor blades or propeller disks can cause flicker vertigo (photomyoclonic response), resulting in spatial disorientation, nausea, and headache."
Human Performance & Limitation,2783,"What impression do you have when outside references are fading away (e.g. fog, darkness, snow and vapor)?",It is difficult to determine the size and speed of objects,Objects seem to be closer than in reality,Objects seem to be much bigger than in reality,There is no difference compared with flying on a clear and sunny day,A,"When outside visual references fade in fog, snow, or darkness, the lack of contrast and detail makes it extremely difficult for a pilot to determine the actual size, distance, and speed of objects."
Human Performance & Limitation,2784,Hypoxia will effect night vision,at 5000 FT,less than day vision,and causes the autokinetic phenomena,and causes hyperventilation,A,"Hypoxia impairs night vision at altitudes as low as 5,000 feet because the rod cells, which are responsible for low-light vision, have a very high metabolic rate and are highly sensitive to oxygen deprivation."
Human Performance & Limitation,2785,What does not impair the function of the photosensitive cells?,Fast speed,Oxygen deficiency,Acceleration,"Toxic influence (alcohol, nicotine, medication)",A,"Visual performance of photosensitive cells is impaired by hypoxia, G-forces, alcohol, nicotine, and carbon monoxide, but is unaffected by high flight speeds."
Human Performance & Limitation,2786,The fovea centralis is,the area of best day vision and no night vision at all,the area of the blind spot (optic disc),where the optic nerves come together with the pupil,the area of best day vision and best night vision,A,"The fovea centralis is the small central area of the retina containing only cones. It provides the highest visual acuity (sharpness) in daylight, but is completely blind under low-light conditions."
Human Performance & Limitation,2787,The retina of the eye,is the light-sensitive inner lining of the eye containing the photoreceptors essential for vision,filters the UV-light,"is the muscle, changing the size of the crystalline lens",only regulates the light that falls into the eye,A,The retina is the light-sensitive inner lining of the eye that contains photoreceptor cells (rods and cones) which convert light energy into neural signals for transmission to the brain.
