chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Performance,1883,Which statement regarding V1 is correct?,V1 is not allowed to be greater than VR.,V1 is not allowed to be greater than VMCG.,"When determining the V1, reverse thrust is only allowed to be taken into account on the remaining symmetric engines.",The V1 correction for up-slope is negative.,A,"V1 must be less than or equal to VR, because the pilot cannot make a decision to reject a takeoff after the aircraft has already begun its rotation to lift off."
Performance,1884,When an aircraft takes off with the mass limited by the TODA:,the actual take-off mass equals the field length limited take-off mass.,the distance from brake release to V1 will be equal to the distance from V1 to the 35 feet point.,"the """"balanced take-off distance"""" equals 115% of the """"all engine take-off distance"""".",the end of the runway will be cleared by 35 feet following an engine failure at V1.,A,"If the aircraft's takeoff mass is limited by the Take-Off Distance Available (TODA), it means that the takeoff is field-length limited, and the actual takeoff mass is equal to the field-length-limited takeoff mass."
Performance,1885,VR cannot be lower than:,V1 and 105% of VMCA.,105% of V1 and VMCA.,1.2 Vs for twin and three engine jet aeroplane.,1.15 Vs for turbo-prop with three or more engines.,A,"To ensure safety, the rotation speed VR cannot be less than the takeoff decision speed V1, and must be at least 105% of the air minimum control speed (VMCA)."
Performance,1886,V2 has to be equal to or higher than,1.1 VMCA.,1.15 VMCG.,1.1 VSO.,1.15 VR.,A,The takeoff safety speed V2 must be at least 1.1 * VMCA to provide an adequate speed margin above the minimum control speed in the air in case of engine failure.
Performance,1887,V1 has to be,equal to or higher than VMCG.,equal to or higher than VMCA.,higher than than VR.,equal to or higher than V2.,A,"V1 must be at least equal to VMCG to ensure that if an engine failure occurs at V1 and the pilot decides to reject the takeoff, they will have sufficient aerodynamic control (rudder) to keep the aircraft on the runway."
Performance,1888,The speed VR,is the speed at which rotation to the lift-off angle of attack is initiated.,must be higher than V2.,must be higher than VLOF.,must be equal to or lower than V1.,A,"VR is the rotation speed, which is the airspeed at which the pilot begins to pull back on the yoke to rotate the aircraft to its takeoff attitude."
Performance,1889,The speed V2 is,the take-off safety speed.,that speed at which the PIC should decide to continue or not the take-off in the case of an engine failure.,the lowest airspeed required to retract flaps without stall problems.,the lowest safety airspeed at which the aeroplane is under control with aerodynamic surfaces in the case of an engine failure.,A,"V2 is the takeoff safety speed, which must be maintained during the initial climbout segment up to the acceleration altitude following an engine failure."
Performance,1890,Which take-off speed is affected by the presence or absence of stopway and/or clearway ?,V1,V2,VMCG,VMCA,A,"The presence of a stopway or clearway changes the balance between the ASDA and TODA, which directly shifts the range of allowable V1 speeds (allowing a higher or lower V1 depending on which parameter is modified)."
Performance,1891,The speed V2 is defined for jet aeroplane as,take-off climb speed or speed at 35 ft.,lift off speed.,take-off decision speed.,critical engine failure speed.,A,"For jet aircraft, V2 is the takeoff safety speed or target climb speed that must be attained by the time the aircraft reaches a height of 35 feet above the runway during an engine-out takeoff."
Performance,1892,The take-off mass could be limited by,"the take-off distance available (TODA), the maximum brake energy and the climb gradient with one engine inoperative.",the maximum brake energy only.,the climb gradient with one engine inoperative only.,the take-off distance available (TODA) only.,A,"The maximum takeoff mass can be limited by several factors: the field length available (TODA/ASDA), the structural limits, the maximum energy the brakes can absorb during a reject (brake energy limit), or the maximum rotational speed of the tyres (tyre speed limit)."
Performance,1893,Which of the following is true with regard to VMCA (air minimum control speed)?,"Straight flight can not be maintained below VMCA, when the critical engine has failed.",The aeroplane is uncontrollable below VMCA,The aeroplane will not gather the minimum required climb gradient,VMCA only applies to four-engine aeroplanes,A,VMCA is the minimum speed at which it is possible to maintain straight flight with a maximum of 5° of bank when the critical engine is inoperative and the other engine is at maximum takeoff power.
Performance,1894,Which of the following will decrease V1?,Inoperative anti-skid.,Increased take-off mass. 159,Inoperative flight management system.,Increased outside air temperature.,A,"If the anti-skid system is inoperative, the braking efficiency during a rejected takeoff is severely degraded, which increases the stopping distance. To compensate and ensure the aircraft can stop within the ASDA, the decision speed V1 must be decreased."
Performance,1895,In case of an engine failure recognized below V1,the take-off must be rejected.,the take-off may be continued if a clearway is available.,the take-off should only be rejected if a stopway is available.,the take-off is to be continued unless V1 is less than the balanced V1.,A,"If an engine failure occurs below V1, the aircraft is at a speed where there is sufficient runway remaining to safely bring the aircraft to a stop, so the takeoff must be rejected."
Performance,1896,In case of an engine failure which is recognized at or above V1,the take-off must be continued.,the take-off must be rejected if the speed is still below VLOF.,a height of 50 ft must be reached within the take-off distance.,the take-off should be rejected if the speed is still below VR.,A,"At or above V1, the aircraft has passed the point where it can safely stop on the remaining runway. Therefore, the takeoff must be continued, climbing out on the remaining engine(s)."
